stat,range
6662,4610.586785211277
6663,4611.091513040727
6664,4611.596246158079
6665,4612.100984563543
6666,4612.605728257321
6667,4613.110477239624
6668,4613.615231510655
6669,4614.119991070621
6670,4614.6247559197245
6671,4615.129526058172
6672,4615.634301486169
6673,4616.139082203917
6674,4616.643868211622
6675,4617.148659509488
6676,4617.653456097718
6677,4618.158257976515
6678,4618.663065146083
6679,4619.167877606622
6680,4619.672695358337
6681,4620.177518401426
6682,4620.682346736096
6683,4621.1871803625445
6684,4621.692019280974
6685,4622.196863491584
6686,4622.701712994579
6687,4623.206567790154
6688,4623.711427878512
6689,4624.216293259852
6690,4624.721163934374
6691,4625.226039902276
6692,4625.7309211637585
6693,4626.235807719018
6694,4626.740699568254
6695,4627.245596711665
6696,4627.750499149447
6697,4628.255406881799
6698,4628.760319908916
6699,4629.265238230999
6700,4629.770161848239
6701,4630.275090760837
6702,4630.780024968985
6703,4631.284964472883
6704,4631.789909272722
6705,4632.294859368702
6706,4632.799814761012
6707,4633.304775449853
6708,4633.809741435414
6709,4634.314712717893
6710,4634.81968929748
6711,4635.324671174371
6712,4635.829658348758
6713,4636.334650820835
6714,4636.839648590794
6715,4637.344651658827
6716,4637.8496600251265
6717,4638.354673689883
6718,4638.859692653291
6719,4639.364716915538
6720,4639.869746476818
6721,4640.37478133732
6722,4640.879821497235
6723,4641.3848669567515
6724,4641.889917716062
6725,4642.394973775354
6726,4642.900035134819
6727,4643.405101794641
6728,4643.910173755015
6729,4644.415251016127
6730,4644.920333578163
6731,4645.425421441314
6732,4645.930514605765
6733,4646.435613071705
6734,4646.940716839321
6735,4647.4458259088
6736,4647.950940280325
6737,4648.456059954087
6738,4648.961184930271
6739,4649.466315209061
6740,4649.971450790641
6741,4650.476591675201
6742,4650.98173786292
6743,4651.48688935399
6744,4651.992046148587
6745,4652.497208246901
6746,4653.002375649112
6747,4653.5075483554065
6748,4654.012726365965
6749,4654.517909680974
6750,4655.023098300612
6751,4655.528292225064
6752,4656.033491454512
6753,4656.538695989137
6754,4657.0439058291195
6755,4657.549120974643
6756,4658.054341425887
6757,4658.559567183033
6758,4659.064798246263
6759,4659.570034615755
6760,4660.075276291689
6761,4660.580523274244
6762,4661.085775563603
6763,4661.591033159942
6764,4662.09629606344
6765,4662.601564274274
6766,4663.1068377926285
6767,4663.612116618675
6768,4664.117400752595
6769,4664.622690194565
6770,4665.127984944761
6771,4665.633285003362
6772,4666.138590370543
6773,4666.643901046482
6774,4667.149217031353
6775,4667.654538325333
6776,4668.159864928601
6777,4668.665196841326
6778,4669.170534063687
6779,4669.675876595859
6780,4670.181224438016
6781,4670.6865775903325
6782,4671.19193605298
6783,4671.697299826136
6784,4672.202668909971
6785,4672.708043304661
6786,4673.213423010376
6787,4673.718808027293
6788,4674.224198355579
6789,4674.72959399541
6790,4675.234994946957
6791,4675.740401210391
6792,4676.2458127858845
6793,4676.751229673608
6794,4677.256651873731
6795,4677.762079386425
6796,4678.267512211863
6797,4678.772950350211
6798,4679.278393801642
6799,4679.783842566322
6800,4680.289296644425
6801,4680.794756036115
6802,4681.300220741566
6803,4681.805690760941
6804,4682.311166094412
6805,4682.816646742144
6806,4683.322132704309
6807,4683.827623981071
6808,4684.333120572599
6809,4684.838622479058
6810,4685.344129700617
6811,4685.84964223744
6812,4686.355160089694
6813,4686.860683257546
6814,4687.36621174116
6815,4687.871745540703
6816,4688.377284656339
6817,4688.882829088233
6818,4689.388378836549
6819,4689.893933901453
6820,4690.399494283108
6821,4690.905059981677
6822,4691.410630997325
6823,4691.916207330216
6824,4692.421788980509
6825,4692.927375948371
6826,4693.432968233962
6827,4693.938565837448
6828,4694.444168758984
6829,4694.949776998739
6830,4695.455390556871
6831,4695.961009433542
6832,4696.466633628912
6833,4696.972263143141
6834,4697.477897976393
6835,4697.983538128826
6836,4698.489183600599
6837,4698.994834391873
6838,4699.500490502808
6839,4700.006151933561
6840,4700.511818684295
6841,4701.017490755163
6842,4701.523168146327
6843,4702.028850857944
6844,4702.534538890174
6845,4703.040232243172
6846,4703.545930917097
6847,4704.051634912105
6848,4704.557344228356
6849,4705.063058866001
6850,4705.568778825202
6851,4706.074504106111
6852,4706.580234708886
6853,4707.085970633682
6854,4707.5917118806565
6855,4708.097458449961
6856,4708.603210341752
6857,4709.108967556185
6858,4709.6147300934135
6859,4710.120497953591
6860,4710.626271136874
6861,4711.132049643414
6862,4711.637833473362
6863,4712.143622626876
6864,4712.649417104106
6865,4713.155216905206
6866,4713.6610220303255
6867,4714.166832479622
6868,4714.672648253241
6869,4715.178469351339
6870,4715.6842957740655
6871,4716.1901275215705
6872,4716.695964594008
6873,4717.201806991525
6874,4717.707654714274
6875,4718.213507762406
6876,4718.719366136068
6877,4719.2252298354115
6878,4719.731098860586
6879,4720.23697321174
6880,4720.742852889023
6881,4721.248737892583
6882,4721.75462822257
6883,4722.260523879129
6884,4722.766424862411
6885,4723.272331172562
6886,4723.77824280973
6887,4724.284159774062
6888,4724.790082065705
6889,4725.296009684805
6890,4725.8019426315095
6891,4726.307880905964
6892,4726.813824508315
6893,4727.319773438707
6894,4727.825727697287
6895,4728.3316872842
6896,4728.837652199589
6897,4729.343622443601
6898,4729.849598016379
6899,4730.355578918068
6900,4730.861565148813
6901,4731.367556708757
6902,4731.873553598041
6903,4732.379555816812
6904,4732.885563365209
6905,4733.391576243381
6906,4733.897594451463
6907,4734.403617989603
6908,4734.909646857939
6909,4735.415681056617
6910,4735.921720585775
6911,4736.427765445557
6912,4736.933815636103
6913,4737.439871157552
6914,4737.945932010047
6915,4738.451998193727
6916,4738.958069708733
6917,4739.464146555204
6918,4739.97022873328
6919,4740.476316243101
6920,4740.982409084806
6921,4741.488507258534
6922,4741.994610764423
6923,4742.50071960261
6924,4743.006833773237
6925,4743.512953276439
6926,4744.019078112355
6927,4744.52520828112
6928,4745.031343782876
6929,4745.537484617756
6930,4746.043630785899
6931,4746.5497822874395
6932,4747.055939122515
6933,4747.562101291262
6934,4748.068268793815
6935,4748.5744416303105
6936,4749.080619800885
6937,4749.5868033056695
6938,4750.092992144803
6939,4750.599186318419
6940,4751.105385826651
6941,4751.611590669635
6942,4752.117800847503
6943,4752.62401636039
6944,4753.1302372084265
6945,4753.63646339175
6946,4754.142694910491
6947,4754.648931764783
6948,4755.155173954757
6949,4755.661421480549
6950,4756.167674342286
6951,4756.673932540104
6952,4757.180196074132
6953,4757.686464944503
6954,4758.192739151347
6955,4758.699018694795
6956,4759.205303574979
6957,4759.711593792026
6958,4760.2178893460705
6959,4760.724190237239
6960,4761.230496465663
6961,4761.736808031472
6962,4762.243124934796
6963,4762.74944717576
6964,4763.255774754497
6965,4763.762107671134
6966,4764.2684459258
6967,4764.77478951862
6968,4765.281138449728
6969,4765.787492719244
6970,4766.293852327302
6971,4766.800217274026
6972,4767.306587559542
6973,4767.81296318398
6974,4768.319344147464
6975,4768.82573045012
6976,4769.332122092075
6977,4769.838519073454
6978,4770.344921394384
6979,4770.85132905499
6980,4771.357742055395
6981,4771.864160395727
6982,4772.370584076106
6983,4772.877013096662
6984,4773.383447457515
6985,4773.889887158792
6986,4774.396332200613
6987,4774.902782583105
6988,4775.409238306389
6989,4775.91569937059
6990,4776.422165775828
6991,4776.928637522229
6992,4777.435114609913
6993,4777.941597039003
6994,4778.44808480962
6995,4778.954577921886
6996,4779.461076375923
6997,4779.967580171851
6998,4780.474089309794
6999,4780.980603789869
7000,4781.487123612198
7001,4781.993648776903
7002,4782.500179284101
7003,4783.0067151339135
7004,4783.5132563264615
7005,4784.019802861861
7006,4784.526354740235
7007,4785.032911961698
7008,4785.539474526374
7009,4786.046042434376
7010,4786.552615685828
7011,4787.059194280842
7012,4787.565778219542
7013,4788.072367502041
7014,4788.5789621284575
7015,4789.08556209891
7016,4789.592167413513
7017,4790.098778072387
7018,4790.605394075645
7019,4791.112015423404
7020,4791.618642115782
7021,4792.1252741528915
7022,4792.6319115348515
7023,4793.138554261776
7024,4793.645202333778
7025,4794.151855750976
7026,4794.658514513482
7027,4795.165178621413
7028,4795.671848074881
7029,4796.178522874002
7030,4796.6852030188875
7031,4797.191888509654
7032,4797.698579346412
7033,4798.205275529275
7034,4798.711977058359
7035,4799.218683933774
7036,4799.725396155633
7037,4800.232113724047
7038,4800.7388366391315
7039,4801.245564900995
7040,4801.75229850975
7041,4802.259037465509
7042,4802.765781768384
7043,4803.272531418483
7044,4803.779286415918
7045,4804.286046760801
7046,4804.792812453241
7047,4805.299583493347
7048,4805.806359881231
7049,4806.313141617001
7050,4806.819928700768
7051,4807.32672113264
7052,4807.8335189127265
7053,4808.3403220411365
7054,4808.847130517978
7055,4809.35394434336
7056,4809.86076351739
7057,4810.367588040177
7058,4810.874417911826
7059,4811.3812531324475
7060,4811.888093702148
7061,4812.394939621035
7062,4812.901790889214
7063,4813.408647506792
7064,4813.915509473874
7065,4814.4223767905705
7066,4814.929249456984
7067,4815.436127473221
7068,4815.943010839385
7069,4816.449899555587
7070,4816.956793621926
7071,4817.463693038511
7072,4817.970597805446
7073,4818.477507922833
7074,4818.984423390778
7075,4819.491344209387
7076,4819.998270378759
7077,4820.505201899003
7078,4821.0121387702175
7079,4821.51908099251
7080,4822.0260285659815
7081,4822.5329814907345
7082,4823.039939766872
7083,4823.5469033944955
7084,4824.05387237371
7085,4824.560846704612
7086,4825.067826387311
7087,4825.5748114218995
7088,4826.0818018084865
7089,4826.588797547168
7090,4827.095798638049
7091,4827.602805081226
7092,4828.109816876803
7093,4828.616834024877
7094,4829.123856525551
7095,4829.630884378923
7096,4830.137917585093
7097,4830.6449561441605
7098,4831.152000056225
7099,4831.659049321384
7100,4832.1661039397395
7101,4832.673163911387
7102,4833.1802292364255
7103,4833.687299914955
7104,4834.194375947069
7105,4834.701457332871
7106,4835.208544072453
7107,4835.715636165918
7108,4836.2227336133565
7109,4836.729836414872
7110,4837.236944570556
7111,4837.744058080508
7112,4838.251176944824
7113,4838.758301163599
7114,4839.2654307369285
7115,4839.772565664908
7116,4840.279705947635
7117,4840.786851585203
7118,4841.294002577709
7119,4841.8011589252455
7120,4842.308320627907
7121,4842.81548768579
7122,4843.322660098988
7123,4843.829837867593
7124,4844.337020991702
7125,4844.844209471404
7126,4845.351403306798
7127,4845.858602497972
7128,4846.365807045025
7129,4846.873016948042
7130,4847.380232207122
7131,4847.887452822354
7132,4848.394678793833
7133,4848.901910121648
7134,4849.409146805891
7135,4849.9163888466555
7136,4850.423636244031
7137,4850.930888998109
7138,4851.438147108981
7139,4851.945410576737
7140,4852.452679401468
7141,4852.959953583265
7142,4853.467233122216
7143,4853.9745180184145
7144,4854.481808271945
7145,4854.989103882902
7146,4855.496404851371
7147,4856.003711177444
7148,4856.5110228612075
7149,4857.018339902753
7150,4857.525662302165
7151,4858.032990059536
7152,4858.540323174951
7153,4859.047661648499
7154,4859.555005480269
7155,4860.0623546703455
7156,4860.5697092188175
7157,4861.077069125773
7158,4861.584434391297
7159,4862.091805015478
7160,4862.599180998401
7161,4863.106562340152
7162,4863.613949040818
7163,4864.121341100486
7164,4864.628738519239
7165,4865.136141297163
7166,4865.643549434346
7167,4866.150962930869
7168,4866.658381786821
7169,4867.165806002284
7170,4867.673235577344
7171,4868.180670512082
7172,4868.688110806587
7173,4869.19555646094
7174,4869.703007475222
7175,4870.210463849522
7176,4870.717925583922
7177,4871.225392678502
7178,4871.732865133346
7179,4872.240342948539
7180,4872.747826124161
7181,4873.255314660297
7182,4873.762808557026
7183,4874.270307814431
7184,4874.777812432593
7185,4875.285322411596
7186,4875.792837751518
7187,4876.300358452444
7188,4876.80788451445
7189,4877.315415937622
7190,4877.822952722036
7191,4878.330494867776
7192,4878.838042374919
7193,4879.345595243547
7194,4879.8531534737385
7195,4880.360717065573
7196,4880.868286019133
7197,4881.375860334493
7198,4881.883440011733
7199,4882.391025050935
7200,4882.8986154521735
7201,4883.406211215532
7202,4883.913812341081
7203,4884.421418828906
7204,4884.929030679082
7205,4885.4366478916845
7206,4885.944270466794
7207,4886.4518984044835
7208,4886.959531704836
7209,4887.467170367924
7210,4887.974814393825
7211,4888.482463782616
7212,4888.990118534374
7213,4889.497778649173
7214,4890.005444127091
7215,4890.513114968202
7216,4891.020791172582
7217,4891.528472740307
7218,4892.03615967145
7219,4892.5438519660875
7220,4893.051549624294
7221,4893.559252646145
7222,4894.066961031714
7223,4894.574674781075
7224,4895.0823938942995
7225,4895.590118371467
7226,4896.097848212646
7227,4896.605583417912
7228,4897.113323987336
7229,4897.621069920996
7230,4898.1288212189575
7231,4898.6365778813015
7232,4899.144339908093
7233,4899.652107299408
7234,4900.159880055317
7235,4900.667658175896
7236,4901.17544166121
7237,4901.683230511335
7238,4902.19102472634
7239,4902.698824306298
7240,4903.206629251279
7241,4903.714439561353
7242,4904.222255236592
7243,4904.730076277065
7244,4905.237902682844
7245,4905.745734453996
7246,4906.253571590594
7247,4906.761414092704
7248,4907.2692619604
7249,4907.777115193746
7250,4908.284973792816
7251,4908.792837757674
7252,4909.300707088394
7253,4909.808581785039
7254,4910.316461847681
7255,4910.824347276386
7256,4911.332238071224
7257,4911.84013423226
7258,4912.348035759565
7259,4912.855942653203
7260,4913.363854913242
7261,4913.87177253975
7262,4914.379695532793
7263,4914.887623892439
7264,4915.395557618752
7265,4915.9034967118005
7266,4916.411441171648
7267,4916.919390998364
7268,4917.427346192008
7269,4917.935306752654
7270,4918.443272680359
7271,4918.951243975195
7272,4919.459220637221
7273,4919.967202666507
7274,4920.475190063114
7275,4920.983182827106
7276,4921.491180958551
7277,4921.99918445751
7278,4922.507193324046
7279,4923.015207558226
7280,4923.523227160111
7281,4924.031252129764
7282,4924.539282467249
7283,4925.047318172628
7284,4925.555359245967
7285,4926.063405687323
7286,4926.571457496764
7287,4927.079514674348
7288,4927.58757722014
7289,4928.095645134199
7290,4928.603718416589
7291,4929.111797067369
7292,4929.6198810866035
7293,4930.127970474349
7294,4930.636065230673
7295,4931.14416535563
7296,4931.652270849284
7297,4932.160381711693
7298,4932.668497942919
7299,4933.176619543022
7300,4933.684746512061
7301,4934.192878850095
7302,4934.701016557185
7303,4935.209159633389
7304,4935.717308078768
7305,4936.225461893379
7306,4936.733621077281
7307,4937.241785630533
7308,4937.749955553193
7309,4938.258130845321
7310,4938.766311506971
7311,4939.274497538205
7312,4939.782688939078
7313,4940.29088570965
7314,4940.799087849975
7315,4941.307295360113
7316,4941.81550824012
7317,4942.323726490051
7318,4942.831950109964
7319,4943.340179099916
7320,4943.848413459965
7321,4944.3566531901615
7322,4944.864898290566
7323,4945.373148761233
7324,4945.881404602219
7325,4946.389665813576
7326,4946.897932395362
7327,4947.406204347631
7328,4947.91448167044
7329,4948.422764363839
7330,4948.931052427887
7331,4949.439345862636
7332,4949.947644668141
7333,4950.455948844455
7334,4950.964258391633
7335,4951.4725733097275
7336,4951.980893598791
7337,4952.4892192588795
7338,4952.997550290043
7339,4953.505886692337
7340,4954.014228465813
7341,4954.522575610524
7342,4955.030928126521
7343,4955.539286013856
7344,4956.047649272584
7345,4956.556017902754
7346,4957.064391904418
7347,4957.572771277629
7348,4958.081156022436
7349,4958.589546138892
7350,4959.0979416270475
7351,4959.6063424869535
7352,4960.114748718659
7353,4960.623160322216
7354,4961.131577297674
7355,4961.639999645084
7356,4962.148427364496
7357,4962.656860455958
7358,4963.165298919522
7359,4963.6737427552325
7360,4964.182191963145
7361,4964.690646543306
7362,4965.199106495763
7363,4965.707571820565
7364,4966.2160425177635
7365,4966.724518587402
7366,4967.233000029533
7367,4967.741486844202
7368,4968.249979031459
7369,4968.758476591348
7370,4969.266979523921
7371,4969.775487829221
7372,4970.284001507299
7373,4970.792520558199
7374,4971.30104498197
7375,4971.809574778657
7376,4972.318109948307
7377,4972.826650490967
7378,4973.335196406682
7379,4973.843747695499
7380,4974.352304357462
7381,4974.860866392619
7382,4975.369433801013
7383,4975.87800658269
7384,4976.386584737697
7385,4976.895168266079
7386,4977.403757167877
7387,4977.912351443139
7388,4978.420951091907
7389,4978.929556114228
7390,4979.438166510144
7391,4979.9467822797
7392,4980.455403422939
7393,4980.964029939904
7394,4981.472661830639
7395,4981.98129909519
7396,4982.489941733596
7397,4982.998589745901
7398,4983.507243132148
7399,4984.0159018923805
7400,4984.524566026639
7401,4985.033235534968
7402,4985.541910417409
7403,4986.050590674002
7404,4986.559276304791
7405,4987.067967309817
7406,4987.57666368912
7407,4988.085365442741
7408,4988.594072570725
7409,4989.102785073108
7410,4989.611502949933
7411,4990.120226201241
7412,4990.628954827073
7413,4991.137688827466
7414,4991.646428202464
7415,4992.155172952105
7416,4992.663923076427
7417,4993.172678575474
7418,4993.681439449279
7419,4994.190205697887
7420,4994.698977321335
7421,4995.207754319661
7422,4995.716536692906
7423,4996.225324441106
7424,4996.7341175643005
7425,4997.242916062529
7426,4997.751719935827
7427,4998.260529184235
7428,4998.769343807788
7429,4999.278163806527
7430,4999.786989180486
7431,5000.2958199297045
7432,5000.804656054217
7433,5001.313497554066
7434,5001.822344429282
7435,5002.331196679905
7436,5002.840054305971
7437,5003.348917307514
7438,5003.857785684573
7439,5004.366659437183
7440,5004.87553856538
7441,5005.384423069199
7442,5005.893312948676
7443,5006.4022082038455
7444,5006.911108834744
7445,5007.420014841405
7446,5007.928926223864
7447,5008.437842982155
7448,5008.946765116315
7449,5009.455692626374
7450,5009.964625512371
7451,5010.473563774335
7452,5010.982507412304
7453,5011.491456426309
7454,5012.000410816387
7455,5012.509370582567
7456,5013.018335724884
7457,5013.527306243371
7458,5014.036282138061
7459,5014.545263408987
7460,5015.054250056182
7461,5015.563242079677
7462,5016.072239479505
7463,5016.581242255696
7464,5017.090250408287
7465,5017.599263937306
7466,5018.1082828427825
7467,5018.617307124755
7468,5019.126336783246
7469,5019.635371818294
7470,5020.144412229924
7471,5020.6534580181715
7472,5021.162509183064
7473,5021.671565724635
7474,5022.1806276429115
7475,5022.689694937927
7476,5023.198767609709
7477,5023.707845658288
7478,5024.216929083694
7479,5024.726017885955
7480,5025.235112065103
7481,5025.744211621165
7482,5026.253316554171
7483,5026.762426864149
7484,5027.271542551131
7485,5027.78066361514
7486,5028.289790056209
7487,5028.798921874364
7488,5029.308059069636
7489,5029.817201642048
7490,5030.326349591632
7491,5030.835502918412
7492,5031.34466162242
7493,5031.85382570368
7494,5032.3629951622215
7495,5032.872169998069
7496,5033.381350211249
7497,5033.89053580179
7498,5034.39972676972
7499,5034.908923115062
7500,5035.418124837844
7501,5035.927331938092
7502,5036.436544415831
7503,5036.945762271088
7504,5037.454985503888
7505,5037.964214114256
7506,5038.473448102218
7507,5038.9826874678
7508,5039.491932211023
7509,5040.001182331918
7510,5040.510437830504
7511,5041.01969870681
7512,5041.528964960855
7513,5042.038236592669
7514,5042.547513602272
7515,5043.056795989692
7516,5043.566083754947
7517,5044.075376898064
7518,5044.584675419067
7519,5045.093979317979
7520,5045.603288594821
7521,5046.112603249619
7522,5046.621923282391
7523,5047.131248693166
7524,5047.640579481963
7525,5048.1499156488035
7526,5048.6592571937135
7527,5049.168604116709
7528,5049.677956417819
7529,5050.187314097058
7530,5050.696677154454
7531,5051.206045590025
7532,5051.715419403792
7533,5052.224798595777
7534,5052.734183166004
7535,5053.243573114489
7536,5053.752968441256
7537,5054.262369146322
7538,5054.771775229709
7539,5055.281186691441
7540,5055.790603531533
7541,5056.300025750006
7542,5056.80945334688
7543,5057.318886322177
7544,5057.828324675914
7545,5058.33776840811
7546,5058.847217518785
7547,5059.356672007961
7548,5059.866131875651
7549,5060.375597121877
7550,5060.885067746657
7551,5061.3945437500115
7552,5061.904025131955
7553,5062.413511892509
7554,5062.923004031688
7555,5063.432501549514
7556,5063.942004446001
7557,5064.451512721169
7558,5064.961026375033
7559,5065.470545407613
7560,5065.980069818923
7561,5066.489599608984
7562,5066.999134777808
7563,5067.508675325414
7564,5068.018221251819
7565,5068.5277725570395
7566,5069.03732924109
7567,5069.546891303988
7568,5070.0564587457475
7569,5070.566031566386
7570,5071.0756097659205
7571,5071.585193344362
7572,5072.0947823017295
7573,5072.604376638036
7574,5073.113976353299
7575,5073.62358144753
7576,5074.133191920748
7577,5074.642807772962
7578,5075.152429004192
7579,5075.662055614448
7580,5076.171687603746
7581,5076.681324972101
7582,5077.190967719524
7583,5077.700615846031
7584,5078.210269351635
7585,5078.719928236347
7586,5079.2295925001845
7587,5079.739262143159
7588,5080.248937165281
7589,5080.758617566567
7590,5081.268303347026
7591,5081.777994506673
7592,5082.287691045519
7593,5082.797392963578
7594,5083.3071002608585
7595,5083.816812937378
7596,5084.326530993143
7597,5084.836254428167
7598,5085.345983242463
7599,5085.85571743604
7600,5086.365457008912
7601,5086.8752019610865
7602,5087.384952292576
7603,5087.894708003391
7604,5088.404469093543
7605,5088.914235563043
7606,5089.4240074119
7607,5089.933784640122
7608,5090.443567247724
7609,5090.953355234712
7610,5091.4631486010985
7611,5091.97294734689
7612,5092.482751472099
7613,5092.9925609767315
7614,5093.502375860801
7615,5094.012196124313
7616,5094.522021767278
7617,5095.031852789704
7618,5095.541689191599
7619,5096.0515309729735
7620,5096.561378133835
7621,5097.07123067419
7622,5097.581088594048
7623,5098.090951893418
7624,5098.600820572306
7625,5099.110694630719
7626,5099.620574068666
7627,5100.130458886155
7628,5100.64034908319
7629,5101.1502446597815
7630,5101.660145615934
7631,5102.170051951656
7632,5102.679963666952
7633,5103.189880761832
7634,5103.699803236297
7635,5104.209731090359
7636,5104.719664324019
7637,5105.229602937287
7638,5105.739546930166
7639,5106.249496302663
7640,5106.759451054783
7641,5107.269411186531
7642,5107.779376697913
7643,5108.289347588933
7644,5108.799323859596
7645,5109.309305509909
7646,5109.819292539874
7647,5110.3292849494965
7648,5110.839282738782
7649,5111.349285907731
7650,5111.859294456352
7651,5112.3693083846465
7652,5112.87932769262
7653,5113.389352380272
7654,5113.899382447611
7655,5114.409417894638
7656,5114.919458721357
7657,5115.429504927771
7658,5115.939556513882
7659,5116.449613479694
7660,5116.959675825207
7661,5117.469743550429
7662,5117.979816655357
7663,5118.4898951399955
7664,5118.999979004348
7665,5119.5100682484135
7666,5120.020162872197
7667,5120.530262875697
7668,5121.040368258917
7669,5121.550479021859
7670,5122.060595164522
7671,5122.5707166869115
7672,5123.080843589021
7673,5123.590975870859
7674,5124.101113532423
7675,5124.611256573715
7676,5125.121404994731
7677,5125.631558795479
7678,5126.141717975951
7679,5126.651882536153
7680,5127.162052476083
7681,5127.672227795741
7682,5128.182408495125
7683,5128.692594574236
7684,5129.2027860330745
7685,5129.712982871638
7686,5130.223185089925
7687,5130.733392687936
7688,5131.243605665672
7689,5131.753824023125
7690,5132.264047760302
7691,5132.774276877193
7692,5133.284511373805
7693,5133.794751250128
7694,5134.304996506166
7695,5134.815247141913
7696,5135.325503157369
7697,5135.83576455253
7698,5136.346031327395
7699,5136.856303481962
7700,5137.366581016226
7701,5137.876863930184
7702,5138.387152223836
7703,5138.897445897176
7704,5139.407744950202
7705,5139.91804938291
7706,5140.428359195295
7707,5140.938674387358
7708,5141.448994959089
7709,5141.959320910489
7710,5142.469652241551
7711,5142.979988952271
7712,5143.490331042645
7713,5144.00067851267
7714,5144.511031362339
7715,5145.02138959165
7716,5145.531753200595
7717,5146.04212218917
7718,5146.55249655737
7719,5147.062876305191
7720,5147.573261432625
7721,5148.083651939668
7722,5148.594047826315
7723,5149.104449092558
7724,5149.614855738393
7725,5150.125267763812
7726,5150.6356851688115
7727,5151.146107953381
7728,5151.656536117519
7729,5152.166969661215
7730,5152.677408584464
7731,5153.187852887258
7732,5153.698302569592
7733,5154.208757631455
7734,5154.719218072844
7735,5155.229683893748
7736,5155.740155094164
7737,5156.25063167408
7738,5156.761113633489
7739,5157.271600972384
7740,5157.7820936907565
7741,5158.292591788598
7742,5158.803095265901
7743,5159.313604122657
7744,5159.824118358857
7745,5160.334637974491
7746,5160.845162969552
7747,5161.355693344032
7748,5161.866229097917
7749,5162.376770231203
7750,5162.887316743877
7751,5163.397868635933
7752,5163.908425907358
7753,5164.4189885581445
7754,5164.92955658828
7755,5165.44012999776
7756,5165.950708786567
7757,5166.461292954695
7758,5166.971882502134
7759,5167.482477428871
7760,5167.993077734897
7761,5168.5036834202
7762,5169.014294484771
7763,5169.524910928598
7764,5170.035532751667
7765,5170.546159953971
7766,5171.056792535497
7767,5171.567430496233
7768,5172.078073836169
7769,5172.588722555291
7770,5173.099376653587
7771,5173.610036131044
7772,5174.1207009876525
7773,5174.6313712234
7774,5175.142046838273
7775,5175.652727832258
7776,5176.163414205345
7777,5176.674105957516
7778,5177.184803088765
7779,5177.695505599075
7780,5178.206213488432
7781,5178.716926756822
7782,5179.227645404237
7783,5179.738369430656
7784,5180.2490988360705
7785,5180.759833620465
7786,5181.270573783826
7787,5181.781319326137
7788,5182.292070247387
7789,5182.802826547561
7790,5183.313588226642
7791,5183.824355284618
7792,5184.335127721473
7793,5184.845905537194
7794,5185.356688731762
7795,5185.867477305166
7796,5186.378271257388
7797,5186.889070588415
7798,5187.399875298228
7799,5187.910685386816
7800,5188.42150085416
7801,5188.932321700244
7802,5189.443147925054
7803,5189.953979528573
7804,5190.464816510784
7805,5190.97565887167
7806,5191.486506611217
7807,5191.9973597294065
7808,5192.508218226223
7809,5193.019082101648
7810,5193.5299513556665
7811,5194.040825988259
7812,5194.551705999411
7813,5195.0625913891
7814,5195.573482157316
7815,5196.0843783040345
7816,5196.595279829243
7817,5197.106186732922
7818,5197.617099015051
7819,5198.128016675614
7820,5198.638939714594
7821,5199.149868131969
7822,5199.660801927725
7823,5200.171741101839
7824,5200.682685654295
7825,5201.193635585074
7826,5201.704590894155
7827,5202.215551581522
7828,5202.726517647154
7829,5203.237489091032
7830,5203.748465913135
7831,5204.2594481134465
7832,5204.770435691943
7833,5205.281428648609
7834,5205.79242698342
7835,5206.303430696361
7836,5206.814439787407
7837,5207.325454256541
7838,5207.836474103739
7839,5208.347499328984
7840,5208.858529932255
7841,5209.369565913528
7842,5209.880607272785
7843,5210.3916540100045
7844,5210.9027061251645
7845,5211.413763618244
7846,5211.924826489223
7847,5212.435894738079
7848,5212.946968364789
7849,5213.458047369331
7850,5213.969131751687
7851,5214.480221511832
7852,5214.991316649744
7853,5215.502417165399
7854,5216.013523058779
7855,5216.524634329859
7856,5217.035750978615
7857,5217.546873005026
7858,5218.05800040907
7859,5218.569133190723
7860,5219.080271349962
7861,5219.5914148867605
7862,5220.1025638011015
7863,5220.613718092957
7864,5221.124877762306
7865,5221.636042809122
7866,5222.147213233384
7867,5222.658389035066
7868,5223.169570214144
7869,5223.680756770596
7870,5224.191948704395
7871,5224.70314601552
7872,5225.214348703942
7873,5225.725556769639
7874,5226.236770212587
7875,5226.747989032761
7876,5227.259213230132
7877,5227.77044280468
7878,5228.281677756376
7879,5228.792918085199
7880,5229.304163791119
7881,5229.815414874111
7882,5230.326671334153
7883,5230.837933171216
7884,5231.349200385274
7885,5231.860472976302
7886,5232.371750944274
7887,5232.883034289162
7888,5233.394323010943
7889,5233.905617109586
7890,5234.416916585068
7891,5234.92822143736
7892,5235.439531666438
7893,5235.950847272269
7894,5236.462168254833
7895,5236.973494614098
7896,5237.484826350039
7897,5237.996163462625
7898,5238.507505951837
7899,5239.018853817636
7900,5239.530207060003
7901,5240.0415656789055
7902,5240.552929674316
7903,5241.064299046207
7904,5241.575673794551
7905,5242.087053919319
7906,5242.598439420483
7907,5243.109830298013
7908,5243.62122655188
7909,5244.1326281820575
7910,5244.644035188514
7911,5245.155447571223
7912,5245.666865330152
7913,5246.178288465274
7914,5246.68971697656
7915,5247.201150863979
7916,5247.7125901275
7917,5248.224034767098
7918,5248.735484782737
7919,5249.246940174394
7920,5249.758400942033
7921,5250.269867085625
7922,5250.781338605141
7923,5251.29281550055
